주소,경도,위도
서울특별시 동작구 상도동 양녕로30길 25,126.9454752,37.4987635
서울특별시 동작구 상도동 상도로68길 33-1,126.9548927,37.4920448
서울특별시 마포구 망원동 방울내로5길 39-1,126.9000537,37.5608122
서울특별시 마포구 망원동 방울내로5길 39,126.9002667,37.5609094
서울특별시 마포구 망원동 방울내로1길 46,126.8976916,37.559943
서울특별시 마포구 망원동 희우정로13길 9,126.9020145,37.553007
서울특별시 마포구 망원동 방울내로5길 8,126.9014125,37.559878
서울특별시 마포구 망원동 월드컵로25길 75,126.9035507,37.5574744
서울특별시 마포구 서교동 월드컵북로7길 26-10,126.9159709,37.5580105
서울특별시 마포구 서교동 월드컵북로7길 42,126.9156651,37.557787
서울특별시 마포구 성산동 월드컵로30다길 23-15,126.9079336,37.5624277
서울특별시 마포구 성산동 월드컵로30다길 23-13,126.9081621,37.5623194
서울특별시 마포구 성산동 월드컵북로12안길 74-10,126.9136725,37.5649267
서울특별시 마포구 신공덕동 마포대로14길 32,126.9572785,37.5475917
서울특별시 마포구 아현동,126.9562273,37.5544849
서울특별시 마포구 염리동 마포대로11길 110,126.9482855,37.54911329999999
서울특별시 마포구 용강동 대흥로2길 8,126.9373758,37.5420417
서울특별시 마포구 중동 성암로7길 22,126.9064762,37.569629
서울특별시 서대문구 북가좌동 거북골로18가길 23,126.9119044,37.5775021
서울특별시 마포구 합정동 양화진길 11,126.9129928,37.5480721
서울특별시 마포구 합정동 양화진길 37,126.9124261,37.5470473
서울특별시 마포구 합정동 양화로1길 38,126.9105188,37.5504119
서울특별시 마포구 합정동 희우정로1길 27,126.9067826,37.5491801
서울특별시 마포구 합정동 포은로 34,126.9078521,37.5508532
서울특별시 마포구 합정동 어울마당로3길 19,126.9185994,37.5472083
서울특별시 마포구 합정동 토정로 34,126.9145864,37.5454014
서울특별시 서대문구 남가좌동 가재울로4길 46,126.9241087,37.57559120000001
서울특별시 서대문구 남가좌동 모래내로 181,126.920441,37.5718047
서울특별시 서대문구 북가좌동 응암로 134,126.914848,37.5842792
서울특별시 서대문구 북가좌동 응암로 35,126.9085295,37.5770305
서울특별시 서대문구 북가좌동 증가로20가길 79,126.9200475,37.5822717
서울특별시 서대문구 연희동 연희로24길 19-13,126.9363005,37.57169409999999
서울특별시 서대문구 홍은동 모래내로17길 65-16,126.9342014,37.58241
서울특별시 서대문구 홍은동 모래내로17안길 38,126.9324593,37.5816309
서울특별시 서대문구 홍은동 가좌로 65,126.9289488,37.5790206
서울특별시 서대문구 홍은동 명지길 80,126.9283034,37.5813522
서울특별시 서대문구 홍은동 명지길 72,126.9285755,37.5810789
서울특별시 서대문구 홍은동 모래내로17길 60-6,126.9346708,37.5813428
서울특별시 서대문구 홍제동 홍제원길 30,126.9483731,37.58695609999999
서울특별시 서대문구 홍제동 통일로31길 5,126.9483755,37.5842013
서울특별시 서초구 반포동 동광로43길 14-22,127.0011783,37.4950961
서울특별시 서초구 반포동 동광로46길 9,127.0005981,37.4939908
서울특별시 서초구 반포동 사평대로16길 14,126.9951137,37.4980464
서울특별시 서초구 반포동 신반포로15길 33,126.9952861,37.505737
서울특별시 서초구 반포동 주흥17길 22,127.017235,37.5092772
서울특별시 서초구 반포동 강남대로79길 52-9,127.0210418,37.5045558
서울특별시 서초구 반포동 사평대로20길 113,126.9966011,37.494457
서울특별시 서초구 반포동 사평대로20길 25,126.997183,37.4982355
서울특별시 서초구 반포동 동광로45길 12,127.001049,37.4945404
서울특별시 서초구 반포동 사평대로 90,126.9945677,37.4981472
서울특별시 서초구 반포동 동광로39길 40,126.9997972,37.4967164
서울특별시 서초구 반포동 서래로7길 7,126.9978465,37.4985446
서울특별시 서초구 방배동 방배로32길 84,126.9959552,37.4923985
서울특별시 서초구 방배동 사평대로6길 109-17,126.9935583,37.4949654
서울특별시 서초구 방배동 동광로22길 29,126.9926939,37.4921748
서울특별시 서초구 방배동 효령로21길 47,126.991554,37.4819129
서울특별시 서초구 방배동 동광로22길 32,126.992455,37.4918937
서울특별시 서초구 방배동 동광로 105,126.9939511,37.4940348
서울특별시 서초구 방배동 서초대로27길 18,126.9948922,37.4888182
서울특별시 서초구 방배동 동광로24길 45,126.9940201,37.4913157
서울특별시 서초구 방배동 효령로2길 81,126.9907648,37.47541
서울특별시 서초구 방배동 효령로2길 109,126.9922923,37.4749874
서울특별시 서초구 방배동 효령로2길 101,126.9919097,37.4750932
서울특별시 서초구 방배동 동광로18길 16,126.9896734,37.4909594
서울특별시 서초구 방배동 동광로27길 29-9,126.9939781,37.4949552
서울특별시 서초구 방배동 방배로34길 51,126.9936357,37.4933182
서울특별시 서초구 방배동 동광로24길 81,126.9954121,37.4907939
서울특별시 서초구 방배동 서초대로34가길 36,126.9980423,37.4870548
서울특별시 서초구 방배동 효령로34길 48,127.0001838,37.4795419
서울특별시 서초구 방배동 동광로 126,126.9961831,37.4939154
서울특별시 서초구 방배동 동광로24길 13,126.9931563,37.492604
서울특별시 서초구 방배동 청두곶14길 5,126.9856569,37.4817843
서울특별시 서초구 방배동 동광로11길 102,126.9852495,37.4956386
서울특별시 서초구 방배동 동광로 114,126.9947633,37.49372
서울특별시 서초구 방배동 효령로21길 28,126.9923645,37.481201
서울특별시 서초구 방배동 동광로27길 60,126.9938767,37.4957237
서울특별시 서초구 방배동 동광로32길 54,126.9975577,37.4920692
서울특별시 서초구 방배동 사평대로12길 65,126.9927614,37.4954816
서울특별시 서초구 방배동 서초대로23길 31,126.9918179,37.488808
서울특별시 서초구 방배동 방배로26길 44,126.9953044,37.48971239999999
서울특별시 서초구 서초동 효령로67길 34,127.0232725,37.4887913
서울특별시 서초구 서초동 남부순환로317길 68,127.0106645,37.4827297
서울특별시 서초구 서초동 서초대로 346,127.0194032,37.4951541
서울특별시 서초구 서초동 명달로4길 76,127.0100221,37.48069479999999
서울특별시 서초구 서초동 명달로13길 12,127.0032503,37.4842074
서울특별시 서초구 서초동 명달로4길 65,127.009339,37.4809902
서울특별시 서초구 서초동 서운로 79,127.0262322,37.4904908
서울특별시 서초구 서초동 명달로 79,127.0035149,37.4844967
서울특별시 서초구 서초동 서리풀길 28,127.0206192,37.4889111
서울특별시 서초구 서초동 남부순환로333길 15-5,127.019817,37.483664
서울특별시 서초구 서초동 서초중앙로2길 48,127.0200616,37.4840342
서울특별시 서초구 양재동 언남10길 27,127.0451577,37.4732979
서울특별시 서초구 양재동 강남대로30길 73-11,127.0407692,37.48319499999999
서울특별시 서초구 양재동 논현로31길 24-18,127.0415554,37.48230059999999
서울특별시 서초구 양재동 논현로31길 24-10,127.041712,37.4819651
서울특별시 서초구 양재동 매헌로14길 18,127.0347651,37.4666638
서울특별시 서초구 양재동 논현로31길 24-15,127.041309,37.4820493
서울특별시 서초구 양재동 강남대로16길 22-13,127.0407083,37.4707563
서울특별시 서초구 양재동 바우뫼로41길 30,127.0410915,37.4818416
서울특별시 서초구 양재동 논현로1길 67,127.0484283,37.4701122
서울특별시 서초구 양재동 바우뫼로35길 18,127.0392238,37.4793708
서울특별시 서초구 양재동 바우뫼로39길 32-6,127.0403834,37.4810357
서울특별시 서초구 양재동 바우뫼로39길 26,127.0404684,37.4808556
서울특별시 서초구 양재동 남부순환로356길 109,127.0397165,37.4804345
서울특별시 성동구 금호동1가 난계로 9,127.024547,37.5590342
서울특별시 성동구 금호동4가 독서당로 336,127.0243047,37.545465
서울특별시 성동구 마장동 마장로46길 18,127.046204,37.566333
서울특별시 성동구 마장동 마장로31길 28-21,127.0386036,37.5688353
서울특별시 성동구 옥수동 한림말길 56,127.0173338,37.5409504
서울특별시 성동구 하왕십리동 왕십리로31나길 33,127.0286756,37.5635478
서울특별시 성동구 하왕십리동 왕십리로39길 30,127.0259393,37.5634626
서울특별시 성동구 행당동 행당로9길 34,127.0295045,37.5600153
서울특별시 성북구 길음동 삼양로6길 31,127.024125,37.606964
서울특별시 성북구 돈암동 정릉로44길 19,127.0249553,37.6010002
서울특별시 성북구 돈암동,127.0182829,37.5977955
서울특별시 성북구 돈암동 동소문로29길 60-12,127.0175775,37.5968685
서울특별시 성북구 동소문동4가 동소문로13가길 10-6,127.0122914,37.5922567
서울특별시 성북구 보문동3가 지봉로20길 22,127.0181833,37.5838018
서울특별시 성북구 성북동 성북로31가길 5,126.9894815,37.5951782
서울특별시 성북구 안암동3가 인촌로12길 38,127.0233366,37.5835459
서울특별시 송파구 가락동 송이로14길 24,127.1172036,37.4985179
서울특별시 송파구 가락동 동남로14길 17-25,127.1322392,37.4930232
서울특별시 송파구 가락동 문정로13길 7,127.1358589,37.4938382
서울특별시 송파구 가락동 중대로 101,127.119703,37.4933975
서울특별시 송파구 가락동 양재대로66길 43,127.1256622,37.4999351
서울특별시 송파구 가락동 동남로13길 33,127.1262453,37.49423
서울특별시 송파구 가락동 송파대로24길 5-11,127.1208367,37.4902752
서울특별시 송파구 가락동 문정로 167,127.1374846,37.4941597
서울특별시 송파구 가락동 오금로44가길 7,127.1349784,37.49712880000001
서울특별시 송파구 거여동 오금로 557,127.1449912,37.4897279
서울특별시 송파구 거여동 오금로 550,127.1498987,37.492649
서울특별시 송파구 문정동 송이로37가길 22,127.1347895,37.4880865
서울특별시 송파구 문정동 송이로 188,127.1268773,37.4907922
서울특별시 송파구 방이동 위례성대로 42,127.1168743,37.5156
서울특별시 송파구 방이동 위례성대로18길 15,127.1258331,37.5108378
서울특별시 송파구 방이동 오금로27길 43,127.1204501,37.5098431
서울특별시 송파구 방이동 가락로36길 5-8,127.1191302,37.5101298
서울특별시 송파구 방이동 백제고분로50길 22,127.1171699,37.5135087
서울특별시 송파구 방이동 마천로 16,127.1226082,37.5097966
서울특별시 송파구 석촌동 송파대로37길 132,127.0982465,37.4977222
서울특별시 송파구 송파동 가락로31길 19,127.1144912,37.5081876
서울특별시 송파구 송파동,127.1135469,37.5051072
서울특별시 송파구 송파동 백제고분로41길 6-32,127.1095706,37.507932
서울특별시 송파구 송파동 석촌호수로 284,127.1069906,37.5107181
서울특별시 송파구 오금동 문정로 261,127.1422302,37.5015679
서울특별시 송파구 오금동 중대로29길 3,127.1289066,37.50349629999999
서울특별시 송파구 오금동 중대로 291,127.1319058,37.5067702
서울특별시 송파구 오금동 동남로23길 42,127.1340307,37.5032739
서울특별시 송파구 풍납동 강동대로 74,127.1149008,37.5264458
서울특별시 송파구 풍납동 토성로 13,127.1125294,37.5313492
서울특별시 양천구 목동 목동중앙본로19길 8,126.868742,37.5423012
서울특별시 양천구 목동 목동중앙본로19길 6,126.8688871,37.5422915
서울특별시 양천구 목동 목동중앙남로 38,126.8669996,37.537233
서울특별시 양천구 목동 목동중앙본로19길 20,126.8681908,37.5423245
서울특별시 양천구 신월동 월정로31길 23,126.8330302,37.5336704
서울특별시 양천구 신월동 오목로13길 14,126.8455876,37.5240015
서울특별시 양천구 신월동 오목로13길 12,126.8456345,37.5238201
서울특별시 양천구 신월동 오목로15길 11,126.845828,37.5240423
서울특별시 양천구 신월동 가로공원로 78,126.824579,37.5350991
서울특별시 양천구 신월동 신월로10길 23,126.8406589,37.5160427
서울특별시 양천구 신월동 가로공원로 83,126.82521,37.5356745
서울특별시 양천구 신월동 월정로11길 9,126.8398849,37.5255164
서울특별시 양천구 신월동 신월로9길 20,126.8395702,37.5190804
서울특별시 양천구 신월동 남부순환로59길 3,126.8315895,37.532068
서울특별시 양천구 신월동 신월로24길 28-12,126.8458799,37.5198598
서울특별시 양천구 신월동 절골10길 9,126.8342266,37.5264285
서울특별시 양천구 신월동 남부순환로 589,126.8401321,37.5164055
서울특별시 양천구 신월동 화곡로3가길 11,126.8287509,37.5417309
서울특별시 양천구 신월동 오목로17길 10,126.8467488,37.5239779
서울특별시 양천구 신월동 오목로3길 5,126.8394979,37.5220077
서울특별시 양천구 신정동 오목로 172,126.8565372,37.5248747
서울특별시 양천구 신정동 은행정로19길 1,126.8585194,37.5278781
서울특별시 양천구 신정동 신정중앙로 24,126.8542554,37.5274504
서울특별시 양천구 신정동 오목로40길 17,126.8579096,37.52325099999999
서울특별시 양천구 신정동 목동동로12길 6,126.875307,37.5222926
서울특별시 양천구 신정동 은행정로20길 5-9,126.8593496,37.5286654
서울특별시 양천구 신정동 신목로16길 30,126.8755541,37.5172444
서울특별시 양천구 신정동 오목로35길 22,126.8556639,37.5268217
서울특별시 양천구 신정동 오목로29길 25-1,126.8534083,37.5270121
서울특별시 양천구 신정동 은행정로11나길 12,126.8581468,37.5229771
서울특별시 양천구 신정동 은행정로15길 22,126.8567451,37.5257851
서울특별시 양천구 신정동 신정중앙로19길 7,126.8614727,37.5272679
서울특별시 양천구 신정동 국회대로 244,126.8620014,37.5291271
서울특별시 영등포구 당산동 국회대로55길 16,126.9081461,37.5265905
서울특별시 영등포구 당산동3가,126.8971134,37.5258617
서울특별시 영등포구 대림동 대림로34다길 16,126.8991728,37.50007
서울특별시 영등포구 신길동 영등포로64길 23,126.9162625,37.5129459
서울특별시 영등포구 신길동 여의대방로61길 1,126.9253442,37.5138383
서울특별시 영등포구 신길동 도림로81길 9,126.904058,37.5016299
서울특별시 영등포구 신길동 신풍로22길 7,126.9179712,37.4997906
서울특별시 용산구 동빙고동 서빙고로75가길 31,126.9962041,37.5230003
서울특별시 용산구 용문동 효창원로37마길 12,126.9584269,37.5383147
서울특별시 용산구 이촌동 이촌로81길 14,126.9774684,37.5192334
서울특별시 용산구 이촌동 이촌로 319,126.9824092,37.5186803
서울특별시 용산구 이태원동 이태원로27길 62-34,126.9963783,37.535046
서울특별시 용산구 이태원동 이태원로27다길 11,126.9945181,37.5360768
서울특별시 용산구 한강로3가 청파로 113-11,126.9622041,37.5276547
서울특별시 용산구 한남동 대사관로6길 26,126.9992905,37.5337031
서울특별시 용산구 한남동 유엔빌리지3길 2,127.0122213,37.5330078
서울특별시 용산구 후암동 후암로28길 10,126.9778332,37.54982
서울특별시 은평구 갈현동 서오릉로18길 10,126.910573,37.6152141
서울특별시 은평구 구산동 서오릉로21길 34-14,126.905524,37.6135368
서울특별시 은평구 구산동 연서로9길 16,126.9134459,37.6076106
서울특별시 은평구 구산동 갈현로 143-2,126.9108863,37.611093
서울특별시 은평구 구산동 서오릉로25길 22,126.9041974,37.6169283
서울특별시 은평구 구산동 갈현로15길 28-17,126.9076823,37.6088393
서울특별시 은평구 녹번동 은평로21길 40-14,126.930518,37.6032983
서울특별시 은평구 녹번동 응암로 345,126.9221583,37.6019275
서울특별시 은평구 녹번동 통일로 586-26,126.9383025,37.5993439
서울특별시 은평구 녹번동 녹번로 29-5,126.9277686,37.6048275
서울특별시 은평구 녹번동 통일로53길 9-24,126.9337105,37.6030551
서울특별시 은평구 불광동 연서로34가길 6-12,126.9274542,37.6205521
서울특별시 은평구 불광동 통일로88길 3,126.9204938,37.6242927
서울특별시 은평구 불광동 불광로6길 11-2,126.9334088,37.614383
서울특별시 은평구 수색동 수색로 322-5,126.8925933,37.5842799
서울특별시 은평구 수색동 수색로14길 5-17,126.8966758,37.5819111
서울특별시 은평구 수색동 수색로 322-16,126.8925933,37.5842799
서울특별시 은평구 수색동 수색로20길 26-13,126.8925933,37.5842799
서울특별시 은평구 신사동 갈현로4길 6-26,126.9108801,37.60093260000001
서울특별시 은평구 신사동 가좌로 291,126.9072033,37.595613
서울특별시 은평구 신사동 증산로23길 8,126.9144443,37.5974792
서울특별시 은평구 신사동 가좌로 295,126.9072033,37.595613
서울특별시 은평구 신사동 증산로 389,126.9132854,37.5911594
서울특별시 은평구 신사동 갈현로5길 29-15,126.9086593,37.6011368
서울특별시 은평구 신사동 증산로23길 8-4,126.914475,37.5976048
서울특별시 은평구 신사동 가좌로 294,126.9072033,37.595613
서울특별시 은평구 신사동 증산로 463-1,126.9148822,37.5977265
서울특별시 은평구 역촌동 갈현로11길 43,126.9058338,37.6047337
서울특별시 은평구 역촌동 역말로 37-6,126.9146485,37.6061426
서울특별시 은평구 역촌동 역말로 28,126.9133777,37.6054829
서울특별시 은평구 역촌동 연서로 25,126.9155784,37.6014717
서울특별시 은평구 역촌동 진흥로 59-4,126.920386,37.6025528
서울특별시 은평구 역촌동 진흥로1다길 12-1,126.917028,37.6038194
서울특별시 은평구 역촌동 역말로2길 11-5,126.9115385,37.6045139
서울특별시 은평구 응암동 응암로 331-6,126.9219227,37.6009375
서울특별시 은평구 응암동 불광천길 510,126.9160501,37.5966231
서울특별시 은평구 응암동 불광천길 506,126.9160127,37.5964839
서울특별시 은평구 응암동 은평로12길 7-9,126.9260066,37.60052110000001
서울특별시 은평구 응암동 불광천길 520,126.9161748,37.5970952
서울특별시 은평구 증산동 증산로9길 6-24,126.9106767,37.5856673
서울특별시 종로구 구기동 진흥로 450-5,126.9579637,37.6068467
서울특별시 종로구 명륜1가 혜화로5길 49,126.9994588,37.5875327
서울특별시 종로구 명륜1가 성균관로17길 33,126.997092,37.5905149
서울특별시 종로구 숭인동 숭인동2길 7,127.021462,37.578086
서울특별시 종로구 신교동 필운대로10길 16,126.9678665,37.5835813
서울특별시 종로구 신교동 필운대로10길 18-8,126.9681552,37.5834267
서울특별시 종로구 연건동 대학로7길 15-4,127.001077,37.5791103
서울특별시 종로구 창신동 창신길 140-21,127.0100009,37.5781955
서울특별시 종로구 창신동 창신길 140-3,127.009542,37.5775674
서울특별시 중구 만리동1가 만리재로37길 49,126.9656914,37.5569549
서울특별시 중구 만리동2가 손기정로18길 19,126.965137,37.5562671
서울특별시 중구 신당동 동호로11라길 5,127.0065428,37.5519644
서울특별시 중구 신당동 동호로11아길 17,127.0052074,37.5514155
서울특별시 중구 신당동 동호로11마길 46,127.005393,37.5506313
서울특별시 중구 신당동 동호로20길 16,127.0087412,37.5588
서울특별시 중구 신당동 다산로15길 34,127.0109506,37.5578555
서울특별시 중구 신당동 동호로11자길 20,127.0053488,37.551115
서울특별시 중구 정동 정동길 13,126.9703425,37.5672853
서울특별시 중구 필동3가 필동로5길 2,126.9958727,37.5562353
서울특별시 중랑구 망우동 양원역로 61,127.1058449,37.605121
서울특별시 중랑구 망우동 용마산로115길 72,127.0963173,37.5984811
서울특별시 중랑구 망우동 망우로58길 52,127.0939175,37.5959452
서울특별시 중랑구 망우동 봉우재로 230,127.098341,37.5950275
서울특별시 중랑구 면목동 면목로55길 69,127.0843689,37.58432639999999
서울특별시 중랑구 면목동 답십리로75길 72,127.0810328,37.5749764
서울특별시 중랑구 면목동 봉우재로 130-1,127.0876127,37.5927204
서울특별시 강남구 개포동 개포로 264,127.0538806,37.4786358
서울특별시 중랑구 면목동 중랑천로2길 48,127.077624,37.5866553
서울특별시 중랑구 묵동 동일로146길 43,127.0810256,37.6067948
서울특별시 중랑구 묵동 동일로151길 5,127.07768,37.6077856
서울특별시 중랑구 상봉동 상봉로 99,127.0928495,37.594758
서울특별시 중랑구 상봉동 상봉중앙로 41,127.0871868,37.6008246
서울특별시 중랑구 중화동 동일로 825-1,127.0784925,37.6040409
서울특별시 중랑구 중화동 봉화산로24길 28-7,127.0824458,37.6010237
서울특별시 중랑구 중화동 봉화산로27가길 19,127.0843915,37.6031126
서울특별시 강남구 대치동 도곡로93길 23,127.0648263,37.5019346
서울특별시 강남구 도곡동 남부순환로373길 23,127.0438359,37.487837
서울특별시 강동구 강일동 아리수로93가길 110,127.172225,37.5729185
서울특별시 강동구 고덕동 고덕로 399,127.1700554,37.5577148
서울특별시 강동구 명일동 양재대로 1650,127.1453519,37.5527708
서울특별시 강동구 상일동 상암로79길 88,127.1676679,37.5492243
서울특별시 강남구 삼성동 선릉로112길 74,127.0496291,37.5126259
서울특별시 강남구 삼성동 삼성로 651,127.0503777,37.5175273
서울특별시 강남구 삼성동 학동로 408,127.044098,37.5174322
서울특별시 강남구 역삼동 테헤란로44길 26,127.0453681,37.5015207
서울특별시 강남구 일원동 영동대로 22,127.0828672,37.4880579
서울특별시 강남구 자곡동 자곡로3길 21,127.0886878,37.4712792
서울특별시 강남구 청담동 도산대로61길 13,127.042769,37.5248447
서울특별시 강남구 청담동 학동로81길 28,127.0504618,37.5209352
서울특별시 강동구 강일동 아리수로93나길 88,127.1761993,37.5715279
서울특별시 강동구 고덕동 고덕로 333,127.162626,37.5579056
서울특별시 강동구 길동 천호대로177길 40,127.1380887,37.5364223
서울특별시 강동구 길동 천호대로175길 14,127.1370468,37.5352925
서울특별시 강동구 길동 천중로49길 20,127.1431279,37.5418189
서울특별시 강동구 둔촌동 동남로49길 77,127.1455666,37.532832
서울특별시 강동구 상일동 고덕로80길 99,127.1667418,37.5520521
서울특별시 강동구 상일동 고덕로 360,127.1687886,37.5552295
서울특별시 강서구 마곡동 공항대로 103,126.8298909,37.5706297
서울특별시 강동구 상일동 상일로 55,127.1706617,37.5523884
서울특별시 강동구 성내동 양재대로101길 51-18,127.1342243,37.5320325
서울특별시 강동구 성내동 성내로 81,127.1289738,37.5274206
서울특별시 강동구 성내동 천호대로176길 10-10,127.135777,37.5341846
서울특별시 강동구 성내동 성내로 20,127.1252882,37.5286274
서울특별시 강동구 암사동 올림픽로104길 20,127.1307186,37.5553158
서울특별시 강동구 암사동 올림픽로91길 30,127.1253672,37.5488496
서울특별시 강동구 천호동 천호대로159길 22-24,127.128257,37.53839079999999
서울특별시 강동구 천호동 올림픽로 663,127.1238591,37.5407593
서울특별시 강북구 미아동 오패산로 202,127.0306935,37.625337
서울특별시 강북구 미아동 오현로 45,127.034425,37.6185202
서울특별시 강북구 미아동 인수봉로20나길 30,127.0140693,37.6269381
서울특별시 강북구 번동 오현로31길 174,127.0357986,37.6317494
서울특별시 강북구 수유동 삼양로131길 30,127.0128762,37.64728059999999
서울특별시 강북구 수유동 인수봉로77길 28,127.0093229,37.6447331
서울특별시 강북구 수유동 한천로148길 12-13,127.0242649,37.6425498
서울특별시 강북구 수유동 노해로 104,127.0238384,37.6445449
서울특별시 강서구 가양동 양천로47나길 43,126.8395728,37.5724069
서울특별시 강서구 내발산동 강서로45길 92-5,126.8333684,37.5492124
서울특별시 강서구 내발산동 공항대로42길 13,126.8435214,37.5562051
서울특별시 강서구 등촌동 등촌로51가길 35,126.8623686,37.5473046
서울특별시 강서구 등촌동 공항대로53가길 29,126.8581947,37.5549714
서울특별시 강서구 등촌동 강서로56길 64,126.8423165,37.5590333
서울특별시 관악구 봉천동 청룡10길 45,126.9433202,37.4781201
서울특별시 강서구 방화동 양천로 77,126.8135931,37.5759058
서울특별시 강서구 방화동 금낭화로 36-5,126.8121014,37.5686825
서울특별시 강서구 방화동 양천로10길 38,126.8081835,37.5711821
서울특별시 강서구 염창동 공항대로 583,126.8714148,37.5481014
서울특별시 강서구 염창동 공항대로 531,126.8714148,37.5481014
서울특별시 강서구 화곡동 곰달래로 86,126.8424289,37.5301436
서울특별시 강서구 화곡동 까치산로 88-15,126.848217,37.545748
서울특별시 강서구 화곡동 화곡로 305,126.8492502,37.5517532
서울특별시 강서구 화곡동 강서로10길 19,126.8490516,37.5303858
서울특별시 강서구 화곡동 월정로20길 60,126.842007,37.529696
서울특별시 강서구 화곡동 곰달래로26길 12,126.8490438,37.5302199
서울특별시 강서구 화곡동 화곡로 176-19,126.8417672,37.5414634
서울특별시 강서구 화곡동 화곡로21길 71,126.8361362,37.5439501
서울특별시 강서구 화곡동 강서로7길 38-6,126.8456271,37.52970699999999
서울특별시 강서구 화곡동 가로공원로 177-3,126.8355551,37.5372143
서울특별시 강서구 화곡동 월정로20길 42,126.8409013,37.5296558
서울특별시 강서구 화곡동 국회대로7길 21,126.8597247,37.52983760000001
서울특별시 강서구 화곡동 화곡로31다길 20,126.8383682,37.5452231
서울특별시 강서구 화곡동 곰달래로18길 21,126.8415496,37.5292402
서울특별시 강서구 화곡동 곰달래로20길 18,126.8426811,37.5293934
서울특별시 강서구 화곡동 강서로33길 23,126.838619,37.5416633
서울특별시 강서구 화곡동 강서로33길 27,126.8384482,37.5416167
서울특별시 강서구 화곡동 강서로 43-6,126.8462656,37.5315749
서울특별시 강서구 화곡동 곰달래로20길 31,126.843005,37.5289089
서울특별시 관악구 남현동 승방4길 6,126.980827,37.4740005
서울특별시 관악구 봉천동 청룡16길 43,126.9424942,37.4764247
서울특별시 관악구 봉천동 참숯1길 19,126.9418513,37.4779026
서울특별시 관악구 봉천동 은천로34길 20,126.9531503,37.48568119999999
서울특별시 관악구 신림동 시흥대로 558-1,126.9019676,37.4827816
서울특별시 관악구 신림동 봉천로12길 39,126.93013,37.4869529
서울특별시 관악구 신림동 문성로38라길 7,126.9296028,37.4753592
서울특별시 관악구 신림동 신림로 194,126.9366334,37.4746965
서울특별시 관악구 신림동 난곡로65길 13,126.9134484,37.4821691
서울특별시 광진구 구의동 광나루로 458,127.080781,37.5441172
서울특별시 광진구 구의동 광나루로 545,127.0900916,37.54584690000001
서울특별시 광진구 구의동 천호대로 700,127.0892347,37.5509
서울특별시 광진구 구의동 천호대로137길 19,127.0931119,37.5499915
서울특별시 광진구 군자동 동일로 190,127.068149,37.548743
서울특별시 광진구 자양동 아차산로46가길 15,127.0818704,37.5364186
서울특별시 광진구 자양동 능동로 69,127.074516,37.531692
서울특별시 금천구 독산동 범안로 1212,126.8963104,37.4658339
서울특별시 금천구 독산동 시흥대로 291,126.8972361,37.4599717
서울특별시 노원구 공릉동 공릉로34길 86,127.0830489,37.626375
서울특별시 광진구 자양동 아차산로 311,127.0778411,37.538326
서울특별시 광진구 화양동 광나루로20길 23,127.0745268,37.5458326
서울특별시 광진구 화양동 동일로 174,127.0675679,37.5475717
서울특별시 광진구 화양동 광나루로 382,127.0720604,37.5474551
서울특별시 구로구 구로동 구로동로15길 13-3,126.8840862,37.4876381
서울특별시 구로구 구로동 구로동로12길 49,126.8865039,37.4887859
서울특별시 구로구 구로동 구로동로20길 41-5,126.8868965,37.4885049
서울특별시 구로구 구로동 구로동로20길 46-6,126.886748,37.4879584
서울특별시 구로구 구로동 구로동로12길 16-9,126.8862156,37.4873025
서울특별시 구로구 구로동 도림로3길 35-3,126.8869073,37.4869204
서울특별시 구로구 구로동 구로동로18길 56-27,126.887325,37.4867143
서울특별시 구로구 구로동 구로동로20길 58-4,126.8874371,37.48787799999999
서울특별시 구로구 구로동 구로동로8길 60,126.8873287,37.4883015
서울특별시 구로구 구로동 구로동로22길 78-12,126.8879328,37.4880552
서울특별시 구로구 구로동 구로동로22길 76-6,126.8880924,37.4884521
서울특별시 구로구 구로동 구로동로22길 78-5,126.888263,37.48826
서울특별시 구로구 구로동 디지털로27라길 64,126.8897897,37.4871345
서울특별시 구로구 구로동 도림로6길 39-34,126.8892518,37.4852802
서울특별시 구로구 구로동 도림로6길 39,126.889068,37.4849824
서울특별시 구로구 구로동 디지털로27라길 6-17,126.8890722,37.48472599999999
서울특별시 구로구 구로동 디지털로27라길 6-8,126.8885303,37.4847946
서울특별시 구로구 구로동 구로동로42길 9,126.8828163,37.4963091
서울특별시 구로구 구로동 가마산로 271,126.8902837,37.49641450000001
서울특별시 구로구 구로동 구로중앙로18길 11,126.8900194,37.4951154
서울특별시 구로구 구로동 구로동로18길 38-8,126.8864732,37.4875395
서울특별시 구로구 구로동 구로동로12길 4-11,126.8860219,37.4868368
서울특별시 구로구 구로동 구로동로12길 51,126.8865683,37.4888869
서울특별시 구로구 구로동 도림로12길 5-5,126.8885636,37.487163
서울특별시 구로구 신도림동 경인로66길 19,126.8875879,37.5073039
서울특별시 구로구 오류동 서해안로 2281,126.8387273,37.49075819999999
서울특별시 구로구 오류동 고척로 5,126.8405592,37.4952275
서울특별시 구로구 오류동 경인로 187,126.8417612,37.4955728
서울특별시 구로구 오류동 오리로13길 105,126.8300262,37.4867634
서울특별시 구로구 항동 항동로 8,126.8203067,37.4767651
서울특별시 구로구 항동 연동로 234,126.8222584,37.4823976
서울특별시 구로구 항동 항동로 43,126.8242742,37.479003
